"marka_kodu","tip_kodu","marka_adi","tip_adi","sifir_fiyat_id","eslestirme_yontem","eslestirme_skor","sf_marka_adi","sf_model_adi","sf_versiyon","sf_yakit","sf_vites","sf_guc","sf_liste_fiyati","sf_kampanya_fiyati","sf_scrape_date","updated_at"
"400","5831","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-4 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:29.729969+00:00"
"400","6757","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-4 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.629153+00:00"
"400","5832","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:29.729969+00:00"
"400","6758","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.629153+00:00"
"400","9030","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:36.625153+00:00"
"400","9031","ZIRAI TRAKTOR","MASSEY FERGUSON MF 5S.145 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:36.625153+00:00"
"400","6781","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.135 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6780","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.135 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:32.727349+00:00"
"400","6783","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.135 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6782","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.135 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6784","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.135 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6786","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.145 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6785","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.145 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6788","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.145 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6787","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.145 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6789","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.145 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6791","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.155 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6790","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.155 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:32.827348+00:00"
"400","6793","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.155 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6792","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.155 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6794","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.155 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6796","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.165 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6795","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.165 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6798","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.165 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6797","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.165 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6799","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.165 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6801","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.180 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6800","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.180 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:32.926699+00:00"
"400","6803","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.180 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6802","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.180 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6804","ZIRAI TRAKTOR","MASSEY FERGUSON MF 6S.180 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6806","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.155 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6805","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.155 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6808","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.155 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6807","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.155 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6809","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.155 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6811","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.165 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6810","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.165 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:33.025+00:00"
"400","6813","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.165 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6812","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.165 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6814","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.165 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6816","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.180 DYNA 6 EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6815","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.180 DYNA 6 ESSENTIAL",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6818","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.180 DYNA 6 EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6817","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.180 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6819","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.180 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6820","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.190 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.124313+00:00"
"400","6821","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.190 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6822","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.210 DYNA VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6823","ZIRAI TRAKTOR","MASSEY FERGUSON MF 7S.210 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","5797","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8732S DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","6824","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.205 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6825","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.225 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6826","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.245 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6827","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.265 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6832","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.285 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6833","ZIRAI TRAKTOR","MASSEY FERGUSON MF 8S.305 DYNA VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.22327+00:00"
"400","6864","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.285 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","6865","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.310 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","6866","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.340 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","6867","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.370 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","6868","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.400 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","6869","ZIRAI TRAKTOR","MASSEY FERGUSON MF 9S.425 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:33.525968+00:00"
"400","5793","ZIRAI TRAKTOR","MASSEY FERGUSON MF8727S DYNA-VT ECLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5792","ZIRAI TRAKTOR","MASSEY FERGUSON MF8727S DYNA-VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:29.428462+00:00"
"400","5795","ZIRAI TRAKTOR","MASSEY FERGUSON MF8730 DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5794","ZIRAI TRAKTOR","MASSEY FERGUSON MF8730S DYNA-VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5796","ZIRAI TRAKTOR","MASSEY FERGUSON MF8732S DYNA-VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5798","ZIRAI TRAKTOR","MASSEY FERGUSON MF8735S DYNA-VT EFFICENT",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5799","ZIRAI TRAKTOR","MASSEY FERGUSON MF8735S DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5800","ZIRAI TRAKTOR","MASSEY FERGUSON MF8737S DYNA-VT EFFICENT",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5801","ZIRAI TRAKTOR","MASSEY FERGUSON MF8737S DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5802","ZIRAI TRAKTOR","MASSEY FERGUSON MF8740S DYNA-VT EFFICIENT",,,,,,,,,,,,,"2026-06-17T19:01:29.523323+00:00"
"400","5803","ZIRAI TRAKTOR","MASSEY FERGUSON MF8740S DYNA-VT EXCLUSIVE",,,,,,,,,,,,,"2026-06-17T19:01:29.622977+00:00"
"400","4057","ZIRAI TRAKTOR","MCCORMICK X3.070F",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4058","ZIRAI TRAKTOR","MCCORMICK X3.080F KABINLI",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4033","ZIRAI TRAKTOR","MCCORMICK X3.80F",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4053","ZIRAI TRAKTOR","MCCORMICK X4.070",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4061","ZIRAI TRAKTOR","MCCORMICK X4.080",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4050","ZIRAI TRAKTOR","MCCORMICK X4.080 GE",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4059","ZIRAI TRAKTOR","MCCORMICK X4.080 GE POWERSHIFT",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4065","ZIRAI TRAKTOR","MCCORMICK X4.080 GE POWERSHIFT + PS",,,,,,,,,,,,,"2026-06-17T19:01:28.639556+00:00"
"400","4067","ZIRAI TRAKTOR","MCCORMICK X4.080 ROPS",,,,,,,,,,,,,"2026-06-17T19:01:28.639556+00:00"
"400","4060","ZIRAI TRAKTOR","MCCORMICK X4.080 XL POWERSHIFT",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4066","ZIRAI TRAKTOR","MCCORMICK X4.080 XL POWERSHIFT + PS",,,,,,,,,,,,,"2026-06-17T19:01:28.639556+00:00"
"400","4051","ZIRAI TRAKTOR","MCCORMICK X4.100 GE",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4062","ZIRAI TRAKTOR","MCCORMICK X4.100 GE POWERSHIFT",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4068","ZIRAI TRAKTOR","MCCORMICK X4.100 GE POWERSHIFT + PS",,,,,,,,,,,,,"2026-06-17T19:01:28.639556+00:00"
"400","4052","ZIRAI TRAKTOR","MCCORMICK X4.100 XL",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4063","ZIRAI TRAKTOR","MCCORMICK X4.100 XL POWERSHIFT",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4069","ZIRAI TRAKTOR","MCCORMICK X4.100 XL POWERSHIFT + PS",,,,,,,,,,,,,"2026-06-17T19:01:28.639556+00:00"
"400","4064","ZIRAI TRAKTOR","MCCORMICK X4.120 XL POWERSHIFT + PS",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4036","ZIRAI TRAKTOR","MCCORMICK X4.80XL",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4054","ZIRAI TRAKTOR","MCCORMICK X5.085",,,,,,,,,,,,,"2026-06-17T19:01:28.446648+00:00"
"400","4055","ZIRAI TRAKTOR","MCCORMICK X5.100",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","4056","ZIRAI TRAKTOR","MCCORMICK X5.120",,,,,,,,,,,,,"2026-06-17T19:01:28.543061+00:00"
"400","6047","ZIRAI TRAKTOR","NEW HOLLAND 60-66S 4WD KAB TTGUIDE STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.429157+00:00"
"400","6386","ZIRAI TRAKTOR","NEW HOLLAND 60-66S 4WD KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6385","ZIRAI TRAKTOR","NEW HOLLAND 60-66S 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6384","ZIRAI TRAKTOR","NEW HOLLAND 60-66S KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6383","ZIRAI TRAKTOR","NEW HOLLAND 60-66S STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6046","ZIRAI TRAKTOR","NEW HOLLAND 70-66S 4WD KAB TTGUIDE SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.429157+00:00"
"400","6392","ZIRAI TRAKTOR","NEW HOLLAND 70-66S 4WD KABINLI SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6391","ZIRAI TRAKTOR","NEW HOLLAND 70-66S 4WD KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6390","ZIRAI TRAKTOR","NEW HOLLAND 70-66S 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6389","ZIRAI TRAKTOR","NEW HOLLAND 70-66S 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6388","ZIRAI TRAKTOR","NEW HOLLAND 70-66S KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6387","ZIRAI TRAKTOR","NEW HOLLAND 70-66S STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.92969+00:00"
"400","6045","ZIRAI TRAKTOR","NEW HOLLAND 75-66S 4WD KAB.TTGUIDE SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.429157+00:00"
"400","6398","ZIRAI TRAKTOR","NEW HOLLAND 75-66S 4WD KABINLI SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6397","ZIRAI TRAKTOR","NEW HOLLAND 75-66S 4WD KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6396","ZIRAI TRAKTOR","NEW HOLLAND 75-66S 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6395","ZIRAI TRAKTOR","NEW HOLLAND 75-66S 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6394","ZIRAI TRAKTOR","NEW HOLLAND 75-66S KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6393","ZIRAI TRAKTOR","NEW HOLLAND 75-66S STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.02614+00:00"
"400","6354","ZIRAI TRAKTOR","NEW HOLLAND T3.60B 4WD DD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6356","ZIRAI TRAKTOR","NEW HOLLAND T3.60B 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6355","ZIRAI TRAKTOR","NEW HOLLAND T3.60B 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6685","ZIRAI TRAKTOR","NEW HOLLAND T3.60B DD STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.330605+00:00"
"400","6348","ZIRAI TRAKTOR","NEW HOLLAND T3.60F 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6347","ZIRAI TRAKTOR","NEW HOLLAND T3.60F 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.526363+00:00"
"400","6359","ZIRAI TRAKTOR","NEW HOLLAND T3.70B 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6358","ZIRAI TRAKTOR","NEW HOLLAND T3.70B 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6357","ZIRAI TRAKTOR","NEW HOLLAND T3.70B STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6350","ZIRAI TRAKTOR","NEW HOLLAND T3.70F 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6349","ZIRAI TRAKTOR","NEW HOLLAND T3.70F 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6609","ZIRAI TRAKTOR","NEW HOLLAND T3.70S 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.724582+00:00"
"400","6608","ZIRAI TRAKTOR","NEW HOLLAND T3.70S 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.620937+00:00"
"400","6361","ZIRAI TRAKTOR","NEW HOLLAND T3.75B 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6360","ZIRAI TRAKTOR","NEW HOLLAND T3.75B 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6352","ZIRAI TRAKTOR","NEW HOLLAND T3.75F 4WD SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6351","ZIRAI TRAKTOR","NEW HOLLAND T3.75F 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.624595+00:00"
"400","6665","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6666","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS SRG FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6620","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.824704+00:00"
"400","6664","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS SS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6663","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS SS STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6619","ZIRAI TRAKTOR","NEW HOLLAND T4.100B 4WD PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.824704+00:00"
"400","6690","ZIRAI TRAKTOR","NEW HOLLAND T4.100B KAB.4WD PS SRG FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.330605+00:00"
"400","6688","ZIRAI TRAKTOR","NEW HOLLAND T4.100B KAB.4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.330605+00:00"
"400","6689","ZIRAI TRAKTOR","NEW HOLLAND T4.100B KAB.4WD PS SS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.330605+00:00"
"400","6669","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6670","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS SRG FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6622","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.824704+00:00"
"400","6671","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS SS FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.227682+00:00"
"400","6668","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS SS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6667","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS SS STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.129619+00:00"
"400","6621","ZIRAI TRAKTOR","NEW HOLLAND T4.110B 4WD PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.824704+00:00"
"400","6693","ZIRAI TRAKTOR","NEW HOLLAND T4.110B KAB.4WD PS SRG FP FH STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.434162+00:00"
"400","6691","ZIRAI TRAKTOR","NEW HOLLAND T4.110B KAB.4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.434162+00:00"
"400","6692","ZIRAI TRAKTOR","NEW HOLLAND T4.110B KAB.4WD PS SS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:32.434162+00:00"
"400","6050","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD KAB TTGUIDE SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.429157+00:00"
"400","6369","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD KABINLI PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.825532+00:00"
"400","6368","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD KABINLI PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6367","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6366","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6365","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6364","ZIRAI TRAKTOR","NEW HOLLAND T4.60S 4WD STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6363","ZIRAI TRAKTOR","NEW HOLLAND T4.60S KABINLI STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6362","ZIRAI TRAKTOR","NEW HOLLAND T4.60S STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.725573+00:00"
"400","6610","ZIRAI TRAKTOR","NEW HOLLAND T4.70B 4WD MS STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.724582+00:00"
"400","6612","ZIRAI TRAKTOR","NEW HOLLAND T4.70B 4WD PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.724582+00:00"
"400","6611","ZIRAI TRAKTOR","NEW HOLLAND T4.70B 4WD PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:31.724582+00:00"
"400","6049","ZIRAI TRAKTOR","NEW HOLLAND T4.70S 4WD KAB TTGUIDE SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.429157+00:00"
"400","6375","ZIRAI TRAKTOR","NEW HOLLAND T4.70S 4WD KABINLI PS SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.825532+00:00"
"400","6376","ZIRAI TRAKTOR","NEW HOLLAND T4.70S 4WD KABINLI PS STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.825532+00:00"
"400","6374","ZIRAI TRAKTOR","NEW HOLLAND T4.70S 4WD KABINLI SRG STG5",,,,,,,,,,,,,"2026-06-17T19:01:30.825532+00:00"
